Step 1      Volume
Tetra 60   6.44297       
Tetra 61   6.04833       
Tetra 62   6.05826       
Tetra 63   6.27648       
Tetra 64   5.65440       
Tetra 65   6.26038       
Tetra 66   6.10863       
Tetra 67   6.20729       
Tetra 68   6.20384       
Tetra 69   6.21142       
Tetra 70   6.04878       
Tetra 71   6.29556       
Tetra 72   5.23919       
Tetra 73   5.25525       
Tetra 74   5.26440       
Tetra 75   5.25693       
Tetra 76   5.24726       
Tetra 77   5.67419       
Tetra 78   5.53632       
Tetra 79   5.54343       
Tetra 80   6.03734       
Tetra 81   5.68022       
Tetra 82   5.90519       
Tetra 83   5.77207       
Tetra 84   5.76387       
Tetra 85   5.54792       
Tetra 86   5.75657       
Tetra 87   5.84496       
Tetra 88   6.07593       
Tetra 89   6.07587       
Tetra 90   6.07255       
Tetra 91   6.07936       
Tetra 92   5.70886       
Tetra 93   5.93892       
Total Volume: 527.888

Step 55     Volume
---------------------------
Tetra 1    4.06703       
Tetra 2    4.06774       
Tetra 3    3.62712       
Tetra 4    3.62776       
Tetra 5    4.02872       
Tetra 6    4.02942       
Tetra 7    3.78851       
Tetra 8    4.17804       
Tetra 9    3.78709       
Tetra 10   4.17648       
Tetra 11   3.80099       
Tetra 12   4.19170       
Tetra 13   6.43725       
Tetra 14   6.05400       
Tetra 15   6.07308       
Tetra 16   5.58681       
Tetra 17   6.51470       
Tetra 18   5.59753       
Tetra 19   6.53083       
Tetra 20   6.51882       
Tetra 21   6.12622       
Tetra 22   5.48581       
Tetra 23   5.49537       
Tetra 24   6.41157       
Tetra 25   6.39068       
Tetra 26   6.41028       
Tetra 27   6.14553       
Tetra 28   6.14967       
Tetra 29   6.14906       
Tetra 30   6.25140       
Tetra 31   6.00982       
Tetra 32   6.00923       
Tetra 33   5.99817       
Tetra 34   6.57041       
Tetra 35   6.43015       
Tetra 36   6.19046       
Tetra 37   6.22188       
Tetra 38   6.16969       
Tetra 39   6.08956       
Tetra 40   5.87162       
Tetra 41   6.34640       
Tetra 42   6.59594       
Tetra 43   6.19258       
Tetra 44   6.43735       
Tetra 45   6.45644       
Tetra 46   6.45514       
Tetra 47   6.27717       
Tetra 48   6.29579       
Tetra 49   6.05988       
Tetra 50   6.78590       
Tetra 51   6.54358       
Tetra 52   6.37715       
Tetra 53   6.38762       
Tetra 54   6.64825       
Tetra 55   6.40038       
Tetra 56   5.83728       
Tetra 57   5.69283       
Tetra 58   6.22458       
Tetra 59   6.65082       
Tetra 60   6.66107       
Tetra 61   6.25307       
Tetra 62   6.26334       
Tetra 63   6.48894       
Tetra 64   5.84580       
Tetra 65   6.47230       
Tetra 66   6.31541       
Tetra 67   6.41742       
Tetra 68   6.41385       
Tetra 69   6.42168       
Tetra 70   6.25354       
Tetra 71   6.50868       
Tetra 72   5.41654       
Tetra 73   5.43314       
Tetra 74   5.44261       
Tetra 75   5.43488       
Tetra 76   5.42489       
Tetra 77   5.86627       
Tetra 78   5.72373       
Tetra 79   5.73108       
Tetra 80   6.24171       
Tetra 81   5.87250       
Tetra 82   6.10509       
Tetra 83   5.96746       
Tetra 84   5.95898       
Tetra 85   5.73572       
Tetra 86   5.95143       
Tetra 87   6.04282       
Tetra 88   6.28161       
Tetra 89   6.28154       
Tetra 90   6.27812       
Tetra 91   6.28515       
Tetra 92   5.90211       
Tetra 93   6.13995       
Total Volume: 545.758

Step 56     Volume
---------------------------
Tetra 1    4.20470       
Tetra 2    4.20543       
Tetra 3    3.74991       
Tetra 4    3.75056       
Tetra 5    4.16509       
Tetra 6    4.16582       
Tetra 7    3.91676       
Tetra 8    4.31947       
Tetra 9    3.91529       
Tetra 10   4.31786       
Tetra 11   3.92966       
Tetra 12   4.33360       
Tetra 13   6.65515       
Tetra 14   6.25893       
Tetra 15   6.27866       
Tetra 16   5.77593       
Tetra 17   6.73523       
Tetra 18   5.78701       
Tetra 19   6.75191       
Tetra 20   6.73948       
Tetra 21   6.33360       
Tetra 22   5.67152       
Tetra 23   5.68140       
Tetra 24   6.62861       
Tetra 25   6.60701       
Tetra 26   6.62727       
Tetra 27   6.35356       
Tetra 28   6.35784       
Tetra 29   6.35721       
Tetra 30   6.46302       
Tetra 31   6.21326       
Tetra 32   6.21264       
Tetra 33   6.20121       
Tetra 34   6.79282       
Tetra 35   6.64782       
Tetra 36   6.40001       
Tetra 37   6.43250       
Tetra 38   6.37854       
Tetra 39   6.29570       
Tetra 40   6.07038       
Tetra 41   6.56123       
Tetra 42   6.81921       
Tetra 43   6.40220       
Tetra 44   6.65526       
Tetra 45   6.67500       
Tetra 46   6.67365       
Tetra 47   6.48966       
Tetra 48   6.50891       
Tetra 49   6.26501       
Tetra 50   7.01561       
Tetra 51   6.76509       
Tetra 52   6.59303       
Tetra 53   6.60385       
Tetra 54   6.87330       
Tetra 55   6.61704       
Tetra 56   6.03488       
Tetra 57   5.88554       
Tetra 58   6.43529       
Tetra 59   6.87595       
Tetra 60   6.88656       
Tetra 61   6.46475       
Tetra 62   6.47536       
Tetra 63   6.70860       
Tetra 64   6.04369       
Tetra 65   6.69139       
Tetra 66   6.52920       
Tetra 67   6.63465       
Tetra 68   6.63097       
Tetra 69   6.63906       
Tetra 70   6.46522       
Tetra 71   6.72900       
Tetra 72   5.59990       
Tetra 73   5.61706       
Tetra 74   5.62685       
Tetra 75   5.61886       
Tetra 76   5.60853       
Tetra 77   6.06485       
Tetra 78   5.91748       
Tetra 79   5.92508       
Tetra 80   6.45299       
Tetra 81   6.07129       
Tetra 82   6.31175       
Tetra 83   6.16947       
Tetra 84   6.16070       
Tetra 85   5.92988       
Tetra 86   6.15290       
Tetra 87   6.24737       
Tetra 88   6.49424       
Tetra 89   6.49418       
Tetra 90   6.49064       
Tetra 91   6.49791       
Tetra 92   6.10190       
Tetra 93   6.34780       
Total Volume: 564.232

Step 57     Volume
---------------------------
Tetra 1    4.34704       
Tetra 2    4.34779       
Tetra 3    3.87685       
Tetra 4    3.87752       
Tetra 5    4.30609       
Tetra 6    4.30683       
Tetra 7    4.04935       
Tetra 8    4.46569       
Tetra 9    4.04783       
Tetra 10   4.46402       
Tetra 11   4.06268       
Tetra 12   4.48029       
Tetra 13   6.88044       
Tetra 14   6.47080       
Tetra 15   6.49120       
Tetra 16   5.97145       
Tetra 17   6.96322       
Tetra 18   5.98291       
Tetra 19   6.98047       
Tetra 20   6.96762       
Tetra 21   6.54799       
Tetra 22   5.86350       
Tetra 23   5.87372       
Tetra 24   6.85300       
Tetra 25   6.83067       
Tetra 26   6.85161       
Tetra 27   6.56863       
Tetra 28   6.57306       
Tetra 29   6.57241       
Tetra 30   6.68180       
Tetra 31   6.42359       
Tetra 32   6.42295       
Tetra 33   6.41113       
Tetra 34   7.02277       
Tetra 35   6.87286       
Tetra 36   6.61666       
Tetra 37   6.65025       
Tetra 38   6.59446       
Tetra 39   6.50882       
Tetra 40   6.27587       
Tetra 41   6.78334       
Tetra 42   7.05005       
Tetra 43   6.61892       
Tetra 44   6.88054       
Tetra 45   6.90096       
Tetra 46   6.89957       
Tetra 47   6.70934       
Tetra 48   6.72925       
Tetra 49   6.47709       
Tetra 50   7.25310       
Tetra 51   6.99410       
Tetra 52   6.81621       
Tetra 53   6.82739       
Tetra 54   7.10597       
Tetra 55   6.84104       
Tetra 56   6.23917       
Tetra 57   6.08477       
Tetra 58   6.65313       
Tetra 59   7.10871       
Tetra 60   7.11967       
Tetra 61   6.68359       
Tetra 62   6.69456       
Tetra 63   6.93569       
Tetra 64   6.24828       
Tetra 65   6.91790       
Tetra 66   6.75022       
Tetra 67   6.85924       
Tetra 68   6.85543       
Tetra 69   6.86380       
Tetra 70   6.68408       
Tetra 71   6.95679       
Tetra 72   5.78946       
Tetra 73   5.80720       
Tetra 74   5.81732       
Tetra 75   5.80906       
Tetra 76   5.79838       
Tetra 77   6.27015       
Tetra 78   6.11780       
Tetra 79   6.12565       
Tetra 80   6.67144       
Tetra 81   6.27681       
Tetra 82   6.52541       
Tetra 83   6.37831       
Tetra 84   6.36925       
Tetra 85   6.13062       
Tetra 86   6.36118       
Tetra 87   6.45885       
Tetra 88   6.71408       
Tetra 89   6.71402       
Tetra 90   6.71035       
Tetra 91   6.71788       
Tetra 92   6.30846       
Tetra 93   6.56268       
Total Volume: 583.332

Step 58     Volume
---------------------------
Tetra 1    4.49419       
Tetra 2    4.49497       
Tetra 3    4.00808       
Tetra 4    4.00878       
Tetra 5    4.45185       
Tetra 6    4.45262       
Tetra 7    4.18642       
Tetra 8    4.61686       
Tetra 9    4.18485       
Tetra 10   4.61514       
Tetra 11   4.20021       
Tetra 12   4.63196       
Tetra 13   7.11335       
Tetra 14   6.68985       
Tetra 15   6.71094       
Tetra 16   6.17359       
Tetra 17   7.19893       
Tetra 18   6.18543       
Tetra 19   7.21677       
Tetra 20   7.20349       
Tetra 21   6.76965       
Tetra 22   6.06199       
Tetra 23   6.07255       
Tetra 24   7.08498       
Tetra 25   7.06189       
Tetra 26   7.08355       
Tetra 27   6.79099       
Tetra 28   6.79557       
Tetra 29   6.79489       
Tetra 30   6.90798       
Tetra 31   6.64103       
Tetra 32   6.64037       
Tetra 33   6.62815       
Tetra 34   7.26050       
Tetra 35   7.10551       
Tetra 36   6.84064       
Tetra 37   6.87536       
Tetra 38   6.81769       
Tetra 39   6.72915       
Tetra 40   6.48832       
Tetra 41   7.01296       
Tetra 42   7.28870       
Tetra 43   6.84298       
Tetra 44   7.11346       
Tetra 45   7.13456       
Tetra 46   7.13312       
Tetra 47   6.93646       
Tetra 48   6.95704       
Tetra 49   6.69635       
Tetra 50   7.49862       
Tetra 51   7.23085       
Tetra 52   7.04694       
Tetra 53   7.05851       
Tetra 54   7.34652       
Tetra 55   7.07261       
Tetra 56   6.45037       
Tetra 57   6.29075       
Tetra 58   6.87835       
Tetra 59   7.34935       
Tetra 60   7.36068       
Tetra 61   6.90983       
Tetra 62   6.92117       
Tetra 63   7.17047       
Tetra 64   6.45979       
Tetra 65   7.15208       
Tetra 66   6.97872       
Tetra 67   7.09143       
Tetra 68   7.08750       
Tetra 69   7.09615       
Tetra 70   6.91034       
Tetra 71   7.19228       
Tetra 72   5.98544       
Tetra 73   6.00378       
Tetra 74   6.01424       
Tetra 75   6.00571       
Tetra 76   5.99466       
Tetra 77   6.48240       
Tetra 78   6.32489       
Tetra 79   6.33301       
Tetra 80   6.89727       
Tetra 81   6.48929       
Tetra 82   6.74631       
Tetra 83   6.59422       
Tetra 84   6.58485       
Tetra 85   6.33814       
Tetra 86   6.57651       
Tetra 87   6.67749       
Tetra 88   6.94136       
Tetra 89   6.94129       
Tetra 90   6.93751       
Tetra 91   6.94528       
Tetra 92   6.52201       
Tetra 93   6.78483       
Total Volume: 603.078

Step 59     Volume
---------------------------
Tetra 1    4.64632       
Tetra 2    4.64713       
Tetra 3    4.14376       
Tetra 4    4.14448       
Tetra 5    4.60255       
Tetra 6    4.60335       
Tetra 7    4.32814       
Tetra 8    4.77314       
Tetra 9    4.32651       
Tetra 10   4.77136       
Tetra 11   4.34239       
Tetra 12   4.78875       
Tetra 13   7.35414       
Tetra 14   6.91630       
Tetra 15   6.93811       
Tetra 16   6.38258       
Tetra 17   7.44263       
Tetra 18   6.39482       
Tetra 19   7.46106       
Tetra 20   7.44733       
Tetra 21   6.99881       
Tetra 22   6.26719       
Tetra 23   6.27811       
Tetra 24   7.32481       
Tetra 25   7.30095       
Tetra 26   7.32334       
Tetra 27   7.02087       
Tetra 28   7.02561       
Tetra 29   7.02491       
Tetra 30   7.14183       
Tetra 31   6.86584       
Tetra 32   6.86516       
Tetra 33   6.85252       
Tetra 34   7.50627       
Tetra 35   7.34604       
Tetra 36   7.07220       
Tetra 37   7.10810       
Tetra 38   7.04848       
Tetra 39   6.95694       
Tetra 40   6.70795       
Tetra 41   7.25036       
Tetra 42   7.53544       
Tetra 43   7.07462       
Tetra 44   7.35426       
Tetra 45   7.37607       
Tetra 46   7.37459       
Tetra 47   7.17126       
Tetra 48   7.19254       
Tetra 49   6.92303       
Tetra 50   7.75246       
Tetra 51   7.47563       
Tetra 52   7.28549       
Tetra 53   7.29745       
Tetra 54   7.59521       
Tetra 55   7.31203       
Tetra 56   6.66872       
Tetra 57   6.50370       
Tetra 58   7.11119       
Tetra 59   7.59813       
Tetra 60   7.60985       
Tetra 61   7.14374       
Tetra 62   7.15546       
Tetra 63   7.41320       
Tetra 64   6.67846       
Tetra 65   7.39419       
Tetra 66   7.21496       
Tetra 67   7.33149       
Tetra 68   7.32742       
Tetra 69   7.33636       
Tetra 70   7.14427       
Tetra 71   7.43575       
Tetra 72   6.18805       
Tetra 73   6.20702       
Tetra 74   6.21783       
Tetra 75   6.20901       
Tetra 76   6.19759       
Tetra 77   6.70184       
Tetra 78   6.53899       
Tetra 79   6.54739       
Tetra 80   7.13075       
Tetra 81   6.70896       
Tetra 82   6.97468       
Tetra 83   6.81744       
Tetra 84   6.80776       
Tetra 85   6.55270       
Tetra 86   6.79913       
Tetra 87   6.90353       
Tetra 88   7.17633       
Tetra 89   7.17626       
Tetra 90   7.17235       
Tetra 91   7.18039       
Tetra 92   6.74278       
Tetra 93   7.01451       
Total Volume: 623.493

Step 60     Volume
---------------------------
Tetra 1    4.80361       
Tetra 2    4.80444       
Tetra 3    4.28403       
Tetra 4    4.28478       
Tetra 5    4.75835       
Tetra 6    4.75918       
Tetra 7    4.47465       
Tetra 8    4.93472       
Tetra 9    4.47297       
Tetra 10   4.93288       
Tetra 11   4.48939       
Tetra 12   4.95086       
Tetra 13   7.60309       
Tetra 14   7.15043       
Tetra 15   7.17297       
Tetra 16   6.59863       
Tetra 17   7.69457       
Tetra 18   6.61129       
Tetra 19   7.71363       
Tetra 20   7.69943       
Tetra 21   7.23573       
Tetra 22   6.47934       
Tetra 23   6.49063       
Tetra 24   7.57277       
Tetra 25   7.54809       
Tetra 26   7.57124       
Tetra 27   7.25854       
Tetra 28   7.26343       
Tetra 29   7.26271       
Tetra 30   7.38358       
Tetra 31   7.09826       
Tetra 32   7.09755       
Tetra 33   7.08449       
Tetra 34   7.76037       
Tetra 35   7.59471       
Tetra 36   7.31160       
Tetra 37   7.34872       
Tetra 38   7.28708       
Tetra 39   7.19244       
Tetra 40   6.93502       
Tetra 41   7.49579       
Tetra 42   7.79052       
Tetra 43   7.31411       
Tetra 44   7.60321       
Tetra 45   7.62576       
Tetra 46   7.62422       
Tetra 47   7.41402       
Tetra 48   7.43602       
Tetra 49   7.15738       
Tetra 50   8.01489       
Tetra 51   7.72868       
Tetra 52   7.53211       
Tetra 53   7.54447       
Tetra 54   7.85231       
Tetra 55   7.55955       
Tetra 56   6.89446       
Tetra 57   6.72385       
Tetra 58   7.35191       
Tetra 59   7.85534       
Tetra 60   7.86745       
Tetra 61   7.38556       
Tetra 62   7.39768       
Tetra 63   7.66415       
Tetra 64   6.90453       
Tetra 65   7.64449       
Tetra 66   7.45919       
Tetra 67   7.57967       
Tetra 68   7.57546       
Tetra 69   7.58470       
